,departure_airport_id,destination_airport_id,airline_id,distance
14516,DUS,BCN,VY,1167
14517,EAS,BCN,VY,391
14518,EDI,BCN,VY,1676
14519,FCO,AGP,VY,1546
14520,FCO,ALC,VY,1156
14521,FCO,BCN,VY,846
14522,FCO,BRU,VY,1172
14523,FCO,CTA,VY,539
14524,FCO,NTE,VY,1247
14525,FCO,ORY,VY,1088
14526,FCO,PRG,VY,936
14527,FCO,VLC,VY,1102
14528,FLR,BCN,VY,797
14529,FLR,BRI,VY,543
14530,FLR,CAG,VY,537
14531,FLR,CPH,VY,1317
14532,FLR,CTA,VY,776
14533,FLR,LGW,VY,1180
14534,FLR,MAD,VY,1270
14535,FLR,ORY,VY,870
14536,FLR,PMO,VY,646
14537,FLR,TXL,VY,984
14538,FRA,BCN,VY,1093
14539,FUE,BCN,VY,2031
14540,FUE,BIO,VY,1919
14541,GOA,BCN,VY,650
14542,GOT,BCN,VY,1958
14543,GRX,BCN,VY,680
14544,GRX,PMI,VY,625
14545,HAJ,AGP,VY,2075
14546,HAJ,BCN,VY,1367
14547,HAM,AGP,VY,2191
14548,HAM,BCN,VY,1492
14549,HEL,BCN,VY,2628
14550,IBZ,ALC,VY,180
14551,IBZ,AMS,VY,1516
14552,IBZ,BCN,VY,276
14553,IBZ,BIO,VY,609
14554,IBZ,BRU,VY,1359
14555,IBZ,MAD,VY,458
14556,IBZ,ORY,VY,1098
14557,IBZ,VLC,VY,173
14558,IEV,BCN,VY,2400
14559,LCG,BCN,VY,887
14560,LCG,BIO,VY,442
14561,LCG,LHR,VY,1084
14562,LCG,SVQ,VY,687
14563,LED,BCN,VY,2821
14564,LEI,BCN,VY,626
14565,LEJ,BCN,VY,1366
14566,LGW,BCN,VY,1109
14567,LGW,FLR,VY,1180
14568,LHR,BIO,VY,926
14569,LHR,LCG,VY,1084
14570,LIL,BCN,VY,1033
14571,LIS,BCN,VY,994
14572,LIS,BRU,VY,1717
14573,LIS,ORY,VY,1438
14574,LPA,AGP,VY,1409
14575,LPA,BCN,VY,2174
14576,LPA,BIO,VY,2042
14577,LPA,ORY,VY,2768
14578,LPA,SVQ,VY,1377
14579,LUX,BCN,VY,979
14580,LYS,AGP,VY,1284
14581,LYS,BCN,VY,548
14582,LYS,PMI,VY,712
14583,LYS,SVQ,VY,1296
14584,MAD,BCN,VY,482
14585,MAD,CDG,VY,1064
14586,MAD,FLR,VY,1270
14587,MAD,IBZ,VY,458
14588,MAH,BCN,VY,241
14589,MLA,BCN,VY,1234
14590,MRS,BCN,VY,351
14591,MRS,PMI,VY,479
14592,MUC,AGP,VY,1854
14593,MUC,BCN,VY,1094
14594,MXP,BCN,VY,720
14595,MXP,BIO,VY,958
14596,NAP,BCN,VY,1023
14597,NCE,BCN,VY,496
14598,NTE,AGP,VY,1189
14599,NTE,BCN,VY,714
14600,NTE,FCO,VY,1247
14601,NTE,SVQ,VY,1137
14602,NUE,BCN,VY,1149
14603,OPO,BCN,VY,898
14604,OPO,BRU,VY,1473
14605,OPO,ORY,VY,1200
14606,ORY,AGP,VY,1451
14607,ORY,ALC,VY,1184
14608,ORY,BCN,VY,826
14609,ORY,BIO,VY,727
14610,ORY,BLQ,VY,823
14611,ORY,FCO,VY,1088
14612,ORY,FLR,VY,870
14613,ORY,IBZ,VY,1098
14614,ORY,LIS,VY,1438
14615,ORY,LPA,VY,2768
14616,ORY,OPO,VY,1200
14617,ORY,PMI,VY,1020
14618,ORY,SVQ,VY,1423
14619,ORY,VLC,VY,1051
14620,OSL,BCN,VY,2190
14621,OTP,BCN,VY,1980
14622,OVD,AGP,VY,776
14623,OVD,BCN,VY,711
14624,OVD,CDG,VY,894
14625,OVD,SVQ,VY,683
14626,PMI,AGP,VY,709
14627,PMI,ALC,VY,318
14628,PMI,AMS,VY,1426
14629,PMI,BCN,VY,201
14630,PMI,BIO,VY,628
14631,PMI,BOD,VY,651
14632,PMI,BRU,VY,1269
14633,PMI,DME,VY,3125
14634,PMI,GRX,VY,625
14635,PMI,LYS,VY,712
14636,PMI,MRS,VY,479
14637,PMI,ORY,VY,1020
14638,PMI,SVQ,VY,787
14639,PMI,TLS,VY,467
14640,PMO,BCN,VY,1002
14641,PMO,FLR,VY,646
14642,PRG,BCN,VY,1358
14643,PRG,FCO,VY,936
14644,PSA,BCN,VY,731
14645,RNS,BCN,VY,810
14646,SCQ,AGP,VY,768
14647,SCQ,BCN,VY,883
14648,SCQ,BRU,VY,1320
14649,SCQ,CDG,VY,1084
14650,SDR,BCN,VY,539
14651,STR,BCN,VY,994
14652,SVG,BCN,VY,1970
14653,SVQ,AMS,VY,1852
14654,SVQ,BCN,VY,809
14655,SVQ,BIO,VY,701
14656,SVQ,LCG,VY,687
14657,SVQ,LPA,VY,1377
14658,SVQ,LYS,VY,1296
14659,SVQ,NTE,VY,1137
14660,SVQ,ORY,VY,1423
14661,SVQ,OVD,VY,683
14662,SVQ,PMI,VY,787
14663,SVQ,TFN,VY,1390
14664,TFN,AGP,VY,1433
14665,TFN,BCN,VY,2194
14666,TFN,BIO,VY,2038
14667,TFN,SVQ,VY,1390
14668,TFS,BCN,VY,2245
14669,TLS,AGP,VY,919
14670,TLS,BCN,VY,265
14671,TLS,PMI,VY,467
14672,TRN,BCN,VY,625
14673,TXL,BCN,VY,1510
14674,TXL,BIO,VY,1579
14675,TXL,FLR,VY,984
14676,VCE,BCN,VY,951
14677,VCE,BRU,VY,835
14678,VGO,BCN,VY,893
14679,VIE,BCN,VY,1369
14680,VLC,AMS,VY,1481
14681,VLC,BRU,VY,1326
14682,VLC,FCO,VY,1102
14683,VLC,IBZ,VY,173
14684,VLC,ORY,VY,1051
14685,VLL,BCN,VY,578
14686,WAW,BCN,VY,1869
14687,XRY,BCN,VY,865
14688,ZAG,BCN,VY,1229
14689,ZRH,BCN,VY,856
14690,AGP,MLN,W2,208
14691,ALC,KEF,W2,3208
14692,ARN,EVG,W2,326
14693,ARN,HFS,W2,245
14694,ARN,KID,W2,472
14695,ARN,MXX,W2,237
14696,BRE,FMO,W2,125
14697,BRE,ZRH,W2,621
14698,CDG,KEF,W2,2241
14699,CPH,KEF,W2,2143
14700,EVG,ARN,W2,326
14701,EVG,MXX,W2,121
14702,FMO,BRE,W2,125
14703,FMO,STR,W2,398
14704,FMO,ZRH,W2,522
14705,HEL,POR,W2,213
14706,HER,RIX,W2,2401
14707,HER,TLL,W2,2676
14708,HER,VNO,W2,2145
14709,HFS,ARN,W2,245
14710,HFS,TYF,W2,35
14711,KEF,ALC,W2,3208
14712,KEF,CDG,W2,2241
14713,KEF,CPH,W2,2143
14714,KEF,LGW,W2,1935
14715,KEF,SXF,W2,2431
14716,KID,ARN,W2,472
14717,LGW,KEF,W2,1935
14718,LLA,PJA,W2,193
14719,MHG,TXL,W2,478
14720,MLN,AGP,W2,208
14721,MXX,ARN,W2,237
14722,MXX,EVG,W2,121
14723,PJA,LLA,W2,193
14724,PJA,TLL,W2,875
14725,POR,HEL,W2,213
14726,RIX,HER,W2,2401
14727,RIX,TFS,W2,4507
14728,STR,FMO,W2,398
14729,SXF,KEF,W2,2431
14730,TFS,RIX,W2,4507
14731,TLL,HER,W2,2676
14732,TLL,PJA,W2,875
14733,TLL,TYF,W2,666
14734,TLL,URE,W2,187
14735,TXL,MHG,W2,478
14736,TYF,HFS,W2,35
14737,TYF,TLL,W2,666
14738,URE,TLL,W2,187
14739,VNO,HER,W2,2145
14740,ZRH,BRE,W2,621
14741,ZRH,FMO,W2,522
14742,AES,GDN,W6,1155
14743,AES,VNO,W6,1408
14744,AGP,BUD,W6,2283
14745,AHO,OTP,W6,1517
14746,ARW,BGY,W6,894
14747,BCN,BUD,W6,1522
14748,BCN,CLJ,W6,1824
14749,BCN,GDN,W6,1890
14750,BCN,KTW,W6,1658
14751,BCN,OTP,W6,1980
14752,BCN,POZ,W6,1663
14753,BCN,SOF,W6,1765
14754,BCN,TSR,W6,1626
14755,BCN,VNO,W6,2258
14756,BCN,WAW,W6,1869
14757,BEG,BVA,W6,1465
14758,BEG,CRL,W6,1339
14759,BEG,DTM,W6,1197
14760,BEG,EIN,W6,1327
14761,BEG,FMM,W6,847
14762,BEG,GSE,W6,1552
14763,BEG,LTN,W6,1709
14764,BEG,MMX,W6,1288
14765,BEG,NYO,W6,1570
14766,BEG,TRF,W6,1735
14767,BGO,GDN,W6,1028
14768,BGO,KTW,W6,1393
14769,BGO,RIX,W6,1144
14770,BGO,VNO,W6,1347
14771,BGY,ARW,W6,894
14772,BGY,CLJ,W6,1081
14773,BGY,CRA,W6,1123
14774,BGY,GDN,W6,1150
14775,BGY,KTW,W6,876
14776,BGY,OTP,W6,1288
14777,BGY,PRG,W6,597
14778,BGY,SKP,W6,1040
14779,BGY,SOF,W6,1140
14780,BGY,TSR,W6,902
14781,BGY,VNO,W6,1485
14782,BGY,WAW,W6,1092
14783,BLQ,CLJ,W6,994
14784,BLQ,OTP,W6,1170
14785,BLQ,SOF,W6,996
14786,BLQ,TSR,W6,799
14787,BOJ,LTN,W6,2326
14788,BRI,BUD,W6,727
14789,BRI,OTP,W6,849
14790,BRI,PRG,W6,1015
14791,BUD,AGP,W6,2283
14792,BUD,BCN,W6,1522
14793,BUD,BRI,W6,727
14794,BUD,CRL,W6,1130
14795,BUD,CTA,W6,1159
14796,BUD,DTM,W6,955
14797,BUD,EIN,W6,1096
14798,BUD,FCO,W6,836
14799,BUD,GSE,W6,1252
14800,BUD,HHN,W6,922
14801,BUD,IEV,W6,880
14802,BUD,LTN,W6,1491
14803,BUD,MAD,W6,1974
14804,BUD,MLA,W6,1346
14805,BUD,MMX,W6,988
14806,BUD,MXP,W6,829
14807,BUD,NAP,W6,828
14808,BUD,NYO,W6,1272
14809,BUD,SKG,W6,823
14810,BUD,VKO,W6,1533
14811,BUD,WAW,W6,540
14812,BVA,BEG,W6,1465
14813,BVA,CLJ,W6,1622
14814,BVA,GDN,W6,1244
14815,BVA,KTW,W6,1216
14816,BVA,OTP,W6,1887
14817,BVA,POZ,W6,1080
14818,BVA,SOF,W6,1798
14819,BVA,TGM,W6,1686
14820,BVA,TSR,W6,1491
14821,BVA,VNO,W6,1676
14822,BVA,WAW,W6,1354
14823,BVA,WRO,W6,1063
14824,CGN,GDN,W6,856
14825,CGN,KTW,W6,841
14826,CGN,SKP,W6,1482
14827,CIA,CLJ,W6,1040
14828,CIA,KIV,W6,1414
14829,CIA,KTW,W6,1085
14830,CIA,OTP,W6,1134
14831,CIA,TSR,W6,830
14832,CLJ,BCN,W6,1824
14833,CLJ,BGY,W6,1081
14834,CLJ,BLQ,W6,994
14835,CLJ,BVA,W6,1622
14836,CLJ,CIA,W6,1040
14837,CLJ,CRL,W6,1466
14838,CLJ,DTM,W6,1278
14839,CLJ,EIN,W6,1425
14840,CLJ,LTN,W6,1822
14841,CLJ,MAD,W6,2289
14842,CLJ,TSF,W6,892
14843,CLJ,VLC,W6,2111
14844,CLJ,ZAZ,W6,2041
14845,CRA,BGY,W6,1123
14846,CRA,LTN,W6,1975
14847,CRL,BEG,W6,1339
14848,CRL,BUD,W6,1130
14849,CRL,CLJ,W6,1466
14850,CRL,LJU,W6,875
14851,CRL,OTP,W6,1743
14852,CRL,SKP,W6,1617
14853,CRL,SOF,W6,1679
14854,CRL,WAW,W6,1160
14855,CTA,BUD,W6,1159
14856,CTA,OTP,W6,1214
14857,CUF,OTP,W6,1459
14858,DEB,EIN,W6,1250
14859,DEB,LTN,W6,1647
14860,DSA,GDN,W6,1274
14861,DSA,KTW,W6,1410
14862,DSA,POZ,W6,1197
14863,DSA,VNO,W6,1711
14864,DSA,WAW,W6,1478
14865,DSA,WRO,W6,1242
14866,DTM,BEG,W6,1197
14867,DTM,BUD,W6,955
14868,DTM,CLJ,W6,1278
14869,DTM,GDN,W6,792
14870,DTM,KTW,W6,810
14871,DTM,OTP,W6,1569
14872,DTM,SKP,W6,1501
14873,DTM,SOF,W6,1540
14874,DTM,TSR,W6,1188
14875,DTM,VNO,W6,1226
14876,EIN,BEG,W6,1327
14877,EIN,BUD,W6,1096
14878,EIN,CLJ,W6,1425
14879,EIN,DEB,W6,1250
14880,EIN,GDN,W6,934
14881,EIN,KTW,W6,964
14882,EIN,OTP,W6,1711
14883,EIN,RIX,W6,1348
14884,EIN,SKP,W6,1620
14885,EIN,SOF,W6,1669
14886,EIN,VNO,W6,1372
14887,EIN,WAW,W6,1072
14888,FCO,BUD,W6,836
14889,FCO,GDN,W6,1471
14890,FCO,PRG,W6,936
14891,FCO,SOF,W6,924
14892,FCO,VNO,W6,1717
14893,FCO,WAW,W6,1327
14894,FMM,BEG,W6,847
14895,FMM,SKP,W6,1116
14896,GDN,AES,W6,1155
14897,GDN,BCN,W6,1890
14898,GDN,BGO,W6,1028
14899,GDN,BGY,W6,1150
14900,GDN,BVA,W6,1244
14901,GDN,CGN,W6,856
14902,GDN,DSA,W6,1274
14903,GDN,DTM,W6,792
14904,GDN,EIN,W6,934
14905,GDN,FCO,W6,1471
14906,GDN,GLA,W6,1458
14907,GDN,GSE,W6,556
14908,GDN,HAU,W6,974
14909,GDN,KRS,W6,767
14910,GDN,LBC,W6,508
14911,GDN,LPL,W6,1397
14912,GDN,LTN,W6,1282
14913,GDN,MMX,W6,349
14914,GDN,NYO,W6,499
14915,GDN,SVG,W6,928
14916,GDN,TKU,W6,718
14917,GDN,TRD,W6,1096
14918,GDN,TRF,W6,731
14919,GLA,GDN,W6,1458
14920,GLA,WAW,W6,1699
14921,GSE,BEG,W6,1552
14922,GSE,BUD,W6,1252
14923,GSE,GDN,W6,556
14924,GSE,SKP,W6,1887
14925,GSE,TZL,W6,1554
14926,GSE,WAW,W6,850
14927,GVA,OTP,W6,1566
14928,HAU,GDN,W6,974
14929,HHN,BUD,W6,922
14930,HHN,KTW,W6,841
14931,HHN,SKP,W6,1417
14932,HHN,SOF,W6,1474
14933,HRK,WAW,W6,1097
14934,IEV,BUD,W6,880
14935,IEV,LTN,W6,2140
14936,KIV,CIA,W6,1414
14937,KIV,TSF,W6,1291
14938,KRS,GDN,W6,767
14939,KSC,LTN,W6,1570
14940,KTW,BCN,W6,1658
14941,KTW,BGO,W6,1393
14942,KTW,BGY,W6,876
14943,KTW,BVA,W6,1216
14944,KTW,CGN,W6,841
14945,KTW,CIA,W6,1085
14946,KTW,DSA,W6,1410
14947,KTW,DTM,W6,810
14948,KTW,EIN,W6,964
14949,KTW,HHN,W6,841
14950,KTW,LTN,W6,1360
14951,KTW,MMX,W6,679
14952,KTW,NAP,W6,1128
14953,KTW,NYO,W6,934
14954,KTW,SVG,W6,1268
14955,KTW,TRF,W6,1119
14956,LBC,GDN,W6,508
14957,LJU,CRL,W6,875
14958,LJU,LTN,W6,1246
14959,LPL,GDN,W6,1397
14960,LPL,WAW,W6,1600
14961,LTN,BEG,W6,1709
14962,LTN,BOJ,W6,2326
14963,LTN,BUD,W6,1491
14964,LTN,CLJ,W6,1822
14965,LTN,CRA,W6,1975
14966,LTN,DEB,W6,1647
14967,LTN,GDN,W6,1282
14968,LTN,IEV,W6,2140
14969,LTN,KSC,W6,1570
14970,LTN,KTW,W6,1360
14971,LTN,LJU,W6,1246
14972,LTN,LUZ,W6,1590
14973,LTN,OTP,W6,2106
14974,LTN,POZ,W6,1172
14975,LTN,PRG,W6,1040
14976,LTN,RIX,W6,1661
14977,LTN,SKP,W6,1988
14978,LTN,SOF,W6,2050
14979,LTN,TGM,W6,1888
14980,LTN,TSR,W6,1717
14981,LTN,VAR,W6,2304
14982,LTN,VNO,W6,1723
14983,LTN,WAW,W6,1455
14984,LTN,WRO,W6,1194
14985,LUZ,LTN,W6,1590
14986,LUZ,TRF,W6,1181
14987,MAD,BUD,W6,1974
14988,MAD,CLJ,W6,2289
14989,MAD,OTP,W6,2457
14990,MAD,SOF,W6,2247
14991,MAD,TSR,W6,2095
14992,MLA,BUD,W6,1346
14993,MMX,BEG,W6,1288
14994,MMX,BUD,W6,988
14995,MMX,GDN,W6,349
14996,MMX,KTW,W6,679
14997,MMX,SKP,W6,1623
14998,MMX,TZL,W6,1288
14999,MMX,WAW,W6,622
15000,MXP,BUD,W6,829
15001,MXP,OTP,W6,1364
15002,NAP,BUD,W6,828
15003,NAP,KTW,W6,1128
15004,NAP,OTP,W6,1045
15005,NAP,PRG,W6,1024
15006,NYO,BEG,W6,1570
15007,NYO,BUD,W6,1272
15008,NYO,GDN,W6,499
15009,NYO,KTW,W6,934
15010,NYO,POZ,W6,708
15011,NYO,SKP,W6,1899
15012,NYO,WAW,W6,779
15013,OTP,AHO,W6,1517
15014,OTP,BCN,W6,1980
15015,OTP,BGY,W6,1288
15016,OTP,BLQ,W6,1170
15017,OTP,BRI,W6,849
15018,OTP,BVA,W6,1887
15019,OTP,CIA,W6,1134
15020,OTP,CRL,W6,1743
15021,OTP,CTA,W6,1214
15022,OTP,CUF,W6,1459
15023,OTP,DTM,W6,1569
15024,OTP,EIN,W6,1711
15025,OTP,GVA,W6,1566
15026,OTP,LTN,W6,2106
15027,OTP,MAD,W6,2457
15028,OTP,MXP,W6,1364
15029,OTP,NAP,W6,1045
15030,OTP,PEG,W6,1099
15031,OTP,PSA,W6,1254
15032,OTP,TRF,W6,1943
15033,OTP,TSF,W6,1095
15034,OTP,VLC,W6,2254
15035,OTP,VRN,W6,1196
15036,OTP,ZAZ,W6,2214
15037,PEG,OTP,W6,1099
15038,POZ,BCN,W6,1663
15039,POZ,BVA,W6,1080
15040,POZ,DSA,W6,1197
15041,POZ,LTN,W6,1172
15042,POZ,NYO,W6,708
15043,POZ,TRF,W6,856
15044,PRG,BGY,W6,597
15045,PRG,BRI,W6,1015
15046,PRG,FCO,W6,936
15047,PRG,LTN,W6,1040
15048,PRG,NAP,W6,1024
15049,PRG,TSF,W6,518
15050,PSA,OTP,W6,1254
15051,RIX,BGO,W6,1144
15052,RIX,EIN,W6,1348
15053,RIX,LTN,W6,1661
15054,RIX,TRF,W6,843
15055,SKG,BUD,W6,823
15056,SKP,BGY,W6,1040
15057,SKP,CGN,W6,1482
15058,SKP,CRL,W6,1617
15059,SKP,DTM,W6,1501
15060,SKP,EIN,W6,1620
15061,SKP,FMM,W6,1116
15062,SKP,GSE,W6,1887
15063,SKP,HHN,W6,1417
15064,SKP,LTN,W6,1988
15065,SKP,MMX,W6,1623
15066,SKP,NYO,W6,1899
15067,SKP,TSF,W6,859
15068,SOF,BCN,W6,1765
15069,SOF,BGY,W6,1140
15070,SOF,BLQ,W6,996
15071,SOF,BVA,W6,1798
15072,SOF,CRL,W6,1679
15073,SOF,DTM,W6,1540
15074,SOF,EIN,W6,1669
15075,SOF,FCO,W6,924
15076,SOF,HHN,W6,1474
15077,SOF,LTN,W6,2050
15078,SOF,MAD,W6,2247
15079,SOF,VLC,W6,2026
15080,SVG,GDN,W6,928
15081,SVG,KTW,W6,1268
15082,SVG,SZZ,W6,819
15083,SVG,VNO,W6,1281
15084,SZZ,SVG,W6,819
15085,SZZ,TRF,W6,684
15086,TGM,BVA,W6,1686
15087,TGM,DTM,W6,1344
15088,TGM,LTN,W6,1888
15089,TKU,GDN,W6,718
15090,TRD,GDN,W6,1096
15091,TRF,BEG,W6,1735
15092,TRF,GDN,W6,731
15093,TRF,KTW,W6,1119
15094,TRF,LUZ,W6,1181
15095,TRF,OTP,W6,1943
15096,TRF,POZ,W6,856
15097,TRF,RIX,W6,843
15098,TRF,SZZ,W6,684
15099,TRF,VNO,W6,1039
15100,TRF,WAW,W6,1027
15101,TRF,WRO,W6,991
15102,TSF,CLJ,W6,892
15103,TSF,KIV,W6,1291
15104,TSF,OTP,W6,1095
15105,TSF,PRG,W6,518
15106,TSF,SKP,W6,859
15107,TSF,TSR,W6,709
15108,TSR,BCN,W6,1626
15109,TSR,BGY,W6,902
15110,TSR,BLQ,W6,799
15111,TSR,BVA,W6,1491
15112,TSR,CIA,W6,830
15113,TSR,DTM,W6,1188
15114,TSR,LTN,W6,1717
15115,TSR,MAD,W6,2095
15116,TSR,TSF,W6,709
15117,TSR,VLC,W6,1910
15118,TZL,GSE,W6,1554
15119,TZL,MMX,W6,1288
15120,VAR,LTN,W6,2304
15121,VKO,BUD,W6,1533
15122,VLC,CLJ,W6,2111
15123,VLC,OTP,W6,2254
15124,VLC,SOF,W6,2026
15125,VLC,TSR,W6,1910
15126,VNO,AES,W6,1408
15127,VNO,BCN,W6,2258
15128,VNO,BGO,W6,1347
15129,VNO,BGY,W6,1485
15130,VNO,BVA,W6,1676
15131,VNO,DSA,W6,1711
15132,VNO,DTM,W6,1226
15133,VNO,EIN,W6,1372
15134,VNO,FCO,W6,1717
15135,VNO,LTN,W6,1723
15136,VNO,SVG,W6,1281
15137,VNO,TRF,W6,1039
15138,VRN,OTP,W6,1196
15139,WAW,BCN,W6,1869
15140,WAW,BGY,W6,1092
15141,WAW,BUD,W6,540
15142,WAW,BVA,W6,1354
15143,WAW,CRL,W6,1160
15144,WAW,DSA,W6,1478
15145,WAW,EIN,W6,1072
15146,WAW,FCO,W6,1327
15147,WAW,GLA,W6,1699
15148,WAW,GSE,W6,850
15149,WAW,HRK,W6,1097
15150,WAW,LPL,W6,1600
15151,WAW,LTN,W6,1455
15152,WAW,MMX,W6,622
15153,WAW,NYO,W6,779
15154,WAW,TRF,W6,1027
15155,WRO,BVA,W6,1063
15156,WRO,DSA,W6,1242
15157,WRO,LTN,W6,1194
15158,WRO,TRF,W6,991
15159,ZAZ,CLJ,W6,2041
15160,ZAZ,OTP,W6,2214
15161,ABZ,BGO,WF,548
15162,ABZ,SVG,WF,497
15163,AES,BGO,WF,256
15164,ALF,HFT,WF,79
15165,ALF,KKN,WF,251
15166,ALF,LKL,WF,61
15167,ALF,SOJ,WF,94
15168,ALF,TOS,WF,173
15169,ALF,VDS,WF,246
15170,ANX,BOO,WF,236
15171,ANX,EVE,WF,91
15172,ANX,TOS,WF,116
15173,BGO,ABZ,WF,548
15174,BGO,AES,WF,256
15175,BGO,BNN,WF,674
15176,BGO,BOO,WF,894
15177,BGO,FRO,WF,143
15178,BGO,HAU,WF,105
15179,BGO,HOV,WF,214
15180,BGO,KRS,WF,283
15181,BGO,KSU,WF,342
15182,BGO,MOL,WF,293
15183,BGO,SKE,WF,273
15184,BGO,SVG,WF,159
15185,BGO,TOS,WF,1220
15186,BGO,TRF,WF,307
15187,BJF,BVG,WF,38
15188,BJF,HFT,WF,222
15189,BJF,MEH,WF,83
15190,BJF,VAW,WF,57
15191,BJF,VDS,WF,59
15192,BNN,BGO,WF,674
15193,BNN,MQN,WF,137
15194,BNN,OSL,WF,588
15195,BNN,SSJ,WF,56
15196,BNN,TRD,WF,231
15197,BOO,ANX,WF,236
15198,BOO,BGO,WF,894
15199,BOO,BNN,WF,222
15200,BOO,EVE,WF,166
15201,BOO,LKN,WF,103
15202,BOO,MJF,WF,172
15203,BOO,MQN,WF,100
15204,BOO,NVK,WF,181
15205,BOO,SKN,WF,148
15206,BOO,SSJ,WF,168
15207,BOO,SVJ,WF,109
15208,BOO,TOS,WF,326
15209,BOO,TRD,WF,452
15210,BVG,BJF,WF,38
15211,BVG,HFT,WF,197
15212,BVG,MEH,WF,47
15213,BVG,VDS,WF,94
15214,CPH,HAU,WF,607
15215,CPH,KRS,WF,399
15216,CPH,MOL,WF,849
15217,CPH,TRF,WF,421
15218,EVE,ANX,WF,91
15219,EVE,BOO,WF,166
15220,EVE,TOS,WF,159
15221,EVE,TRD,WF,616
15222,FRO,BGO,WF,143
15223,FRO,HOV,WF,86
15224,FRO,KSU,WF,223
15225,FRO,OSL,WF,363
15226,GOT,OSL,WF,289
15227,HAU,BGO,WF,105
15228,HAU,CPH,WF,607
15229,HFT,ALF,WF,79
15230,HFT,BVG,WF,197
15231,HFT,HVG,WF,92
15232,HFT,MEH,WF,156
15233,HFT,SOJ,WF,142
15234,HFT,TOS,WF,210
15235,HOV,BGO,WF,214
15236,HOV,FRO,WF,86
15237,HOV,OSL,WF,348
15238,HVG,BVG,WF,111
15239,HVG,HFT,WF,92
15240,HVG,MEH,WF,66
15241,KKN,ALF,WF,251
15242,KKN,LKL,WF,191
15243,KKN,TOS,WF,422
15244,KKN,VAW,WF,82
15245,KKN,VDS,WF,37
15246,KRS,BGO,WF,283
15247,KRS,CPH,WF,399
15248,KRS,SVG,WF,160
15249,KRS,TRD,WF,603
15250,KSU,BGO,WF,342
15251,KSU,MOL,WF,49
15252,KSU,SVG,WF,485
15253,KSU,TRD,WF,159
15254,LKL,TOS,WF,235
15255,LKN,BOO,WF,103
15256,LKN,SVJ,WF,44
15257,MEH,ALF,WF,202
15258,MEH,BVG,WF,47
15259,MEH,HFT,WF,156
15260,MEH,HVG,WF,66
15261,MEH,VDS,WF,130
15262,MJF,BOO,WF,172
15263,MJF,MQN,WF,80
15264,MJF,SSJ,WF,38
15265,MJF,TRD,WF,280
15266,MOL,BGO,WF,293
15267,MOL,CPH,WF,849
15268,MOL,KSU,WF,49
15269,MQN,BOO,WF,100
15270,MQN,MJF,WF,80
15271,MQN,RVK,WF,223
15272,MQN,TRD,WF,360
15273,NCL,SVG,WF,615
15274,NVK,BOO,WF,181
15275,OSL,BNN,WF,588
15276,OSL,FRO,WF,363
15277,OSL,GOT,WF,289
15278,OSL,HOV,WF,348
15279,OSL,RRS,WF,265
15280,OSL,SSJ,WF,644
15281,RRS,OSL,WF,265
15282,RVK,MQN,WF,223
15283,RVK,TRD,WF,153
15284,SKE,BGO,WF,273
15285,SKN,ANX,WF,90
15286,SKN,BOO,WF,148
15287,SKN,SVJ,WF,40
15288,SKN,TOS,WF,196
15289,SOJ,HFT,WF,142
15290,SOJ,TOS,WF,79
15291,SSJ,BNN,WF,56
15292,SSJ,BOO,WF,168
15293,SSJ,OSL,WF,644
15294,SSJ,TRD,WF,287
15295,SVG,ABZ,WF,497
15296,SVG,BGO,WF,159
15297,SVG,FRO,WF,302
15298,SVG,KRS,WF,160
15299,SVG,KSU,WF,485
15300,SVG,NCL,WF,615
15301,SVG,TRF,WF,266
15302,SVJ,BOO,WF,109
15303,SVJ,LKN,WF,44
15304,SVJ,SKN,WF,40
15305,TOS,ALF,WF,173
15306,TOS,ANX,WF,116
15307,TOS,BGO,WF,1220
15308,TOS,BOO,WF,326
15309,TOS,EVE,WF,159
15310,TOS,HFT,WF,210
15311,TOS,KKN,WF,422
15312,TOS,LKL,WF,235
15313,TOS,SKN,WF,196
15314,TOS,SOJ,WF,79
15315,TOS,TRD,WF,775
15316,TOS,VDS,WF,419
15317,TRD,BNN,WF,231
15318,TRD,BOO,WF,452
15319,TRD,EVE,WF,616
15320,TRD,KRS,WF,603
15321,TRD,KSU,WF,159
15322,TRD,MJF,WF,280
15323,TRD,MQN,WF,360
15324,TRD,RVK,WF,153
15325,TRD,SSJ,WF,287
15326,TRD,TOS,WF,775
15327,TRD,TRF,WF,476
15328,TRF,BGO,WF,307
15329,TRF,CPH,WF,421
15330,TRF,SVG,WF,266
15331,TRF,TRD,WF,476
15332,VAW,BJF,WF,57
15333,VAW,KKN,WF,82
15334,VAW,VDS,WF,55
15335,VDS,ALF,WF,246
15336,VDS,BJF,WF,59
15337,VDS,HFT,WF,240
15338,VDS,KKN,WF,37
15339,VDS,MEH,WF,130
15340,VDS,TOS,WF,419
15341,VDS,VAW,WF,55
15342,BGY,IEV,WU,1623
15343,BGY,LWO,WU,1158
15344,CGN,IEV,WU,1637
15345,DTM,IEV,WU,1597
15346,DTM,LWO,WU,1164
15347,FCO,LWO,WU,1269
15348,FMM,IEV,WU,1488
15349,GRO,IEV,WU,2315
15350,GRO,LWO,WU,1853
15351,IEV,BGY,WU,1623
15352,IEV,CGN,WU,1637
15353,IEV,DTM,WU,1597
15354,IEV,FMM,WU,1488
15355,IEV,GRO,WU,2315
